0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63773,0,0,0,0,0,0,0,0,0,0,0,3.14014,4.78584,0,0,0,0,6.50496,3.9675,0,7.41804,8.13673,0,7.91144,2.78729,7.78368,8.22933,9.12879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1626,12.2088,11.0657,11.5041,12.9889,13.0914,9.42536,10.3934,12.8048,9.17267,12.5705,6.26659,11.7996,10.0398,10.4134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.73597,0,0,0,0,4.43293,4.84809,6.24374,6.39986,7.23758,6.09012,4.33231,6.47672,5.14348,4.98171,5.69424,5.90758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9492,13.2514,9.54232,10.6906,12.4686,11.1781,9.19021,11.4999,13.1338,10.2034,10.9808,13.3782,10.2355,7.46734,14.0886,4.23797,4.67563,3.45268,0,6.45129,5.93653,5.46272,5.1748,5.92918,5.40264,3.96009,5.61913,4.53511,4.26762,0,3.15259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3493,29.6795,31.6864,31.6322,28.5208,37.1969,26.6797,35.9927,24.0236,32.2073,35.1451,16.8377,15.0272,13.9983,19.2079,24.1063,22.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0564,14.8322,10.8251,24.6628,9.74739,12.9249,9.88443,0,9.19418,6.52051,7.71525,0,9.76826,9.07303,0,0,3.51588,0,0,5.17722,6.1997,0,4.34057,3.79322,8.40743,14.9665,0,4.06928,5.0327,6.20962,11.1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92283,2.14074,2.48126,1.87884,2.8297,2.9012,1.96954,1.83033,2.42264,2.5816,2.06053,0,0,1.96619,1.58933,1.91202,1.79337
38.7029,34.4156,36.9347,36.0963,33.2322,30.3097,23.8017,37.6554,11.7625,39.2545,35.7271,18.9729,13.8083,22.0277,24.4127,15.4844,24.0651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36666,10.1821,12.1204,16.2122,11.4914,13.8673,12.9218,16.023,17.7499,14.9811,14.6166,10.5953,10.463,8.96482,11.757,7.43406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31308,0,3.81902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.5383,45.639,46.1409,40.8731,49.3822,39.2565,31.7713,46.8432,0,38.4924,39.3907,20.3298,13.8083,15.0761,16.619,42.2897,47.1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31446,9.83451,6.98099,7.41536,8.90873,10.3731,9.49994,9.23529,8.45955,8.75966,6.10221,5.01593,0,0,5.70178,4.02146,39.6981,40.1929,46.9562,47.0079,45.925,30.1537,54.411,47.3268,27.2352,48.8019,29.8214,25.0373,34.1038,34.7374,65.3765,64.1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.21558,9.70623,8.7973,7.46334,6.29922,7.88133,7.30719,12.1687,5.64293,5.83365,16.582,6.94847,5.8991,8.39295,4.75947,7.92042,5.61615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45142,2.73187,8.93086,6.26999,0,7.2271,16.0342,4.75388,5.73002,5.81225,6.54782,0,0,2.77562,5.16545,5.44329,4.18664,0,0,0,0,0,0,0,4.68882,4.37614,0,7.75292,7.78154,6.3571,6.1442,6.10863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0051,9.167,0,0,9.61374,9.43759,0,0,4.67716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89644,5.83117,4.61698,5.44765,6.94694,4.58952,11.9344,5.41007,4.4718,4.45842,0,0,0,2.89554,4.64041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3042,27.0204,19.4724,27.8936,21.0481,19.4983,26.0677,19.2404,0,13.2133,16.0399,9.66049,0,8.58232,11.451,8.17147,3.19401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0762,26.4491,44.573,43.4334,40.777,39.134,35.6866,34.0404,40.6464,42.8449,24.5219,30.92,38.9719,32.7347,39.5832,39.9334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.8352,74.017,83.7549,84.3379,4.67967,62.6137,67.1327,53.2692,32.0342,37.6433,36.2101,27.143,6.45062,0,23.9656,40.3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56444,0,4.18804,3.60585,2.35413,3.04892,8.67954,7.26364,7.11488,3.9703,4.54643,3.26946,0,0,3.29656,0,53.427,0,0,61.6074,58.4357,0,61.5516,43.0609,61.7793,61.7426,0,29.5329,26.46,23.6235,49.5145,43.3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.5341,17.4723,11.6337,15.6876,8.81724,17.7912,20.5208,16.9142,13.6116,11.0298,10.3388,13.8436,4.96361,5.94733,6.15872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93865,0,0,0,0,0,0,0,0,0,0,48.5664,18.539,47.9053,26.933,28.5791,40.0966,24.5115,23.5564,21.9561,46.3862,15.0229,21.9624,17.4657,23.843,39.5039,26.1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0452,21.4135,15.8051,19.9144,23.3242,25.7093,19.589,26.1547,18.4403,27.3755,22.1498,20.6851,10.9733,22.6368,15.3733,17.0496,15.3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.60248,8.40245,6.56195,7.63426,6.31898,5.14543,9.32298,0,0,0,0,0,4.03685,0,0,0,51.7385,15.3212,67.3419,63.2138,23.9014,49.5128,54.3471,54.7106,55.3216,54.6736,19.6302,20.8185,24.7944,30.8709,55.2244,58.8227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7226,12.5545,15.1116,16.5377,14.2248,15.8938,13.2859,12.9772,18.5066,16.4108,19.9585,18.9896,15.1244,12.509,8.7981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
